event_id,physical_event_group,evaluation_group,evaluation_group_type,event_class,source_catalogs,source_event_ids,reference_time,time_precision,time_semantics,type_code_t2,grade,family_id,reported_stations,positive_visibility_channels,waveform_qa_scope,usable_stations,questionable_stations,rejected_stations,usable_window_count,questionable_window_count,rejected_window_count,candidate_status,nonshallow_qa_status,nonshallow_qa_batches,nonshallow_usable_stations,nonshallow_questionable_stations,nonshallow_rejected_stations,label_provenance,license_release_note
levent-11548,event:levent-11548,event:levent-11548,physical_event,natural_impact,PDS-levent,levent-11548,1976-12-25T19:30:00,minute,catalog_start_not_phase_pick,C,B,,S14;S16,S14.SHZ;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11549,event:levent-11549,deep-family:A23,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11549,1976-12-25T20:47:00,minute,catalog_start_not_phase_pick,A,B,A23,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11572,event:levent-11572,event:levent-11572,physical_event,natural_impact,PDS-levent,levent-11572,1976-12-29T07:07:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11604,event:levent-11604,event:levent-11604,physical_event,natural_impact,PDS-levent,levent-11604,1977-01-03T10:04:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH2;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11615,event:levent-11615,event:levent-11615,physical_event,natural_impact,PDS-levent,levent-11615,1977-01-07T03:50:00,minute,catalog_start_not_phase_pick,C,A,,S14;S16,S14.MH1;S14.MH2;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-41,event:KO-SMQ-41,event:KO-SMQ-41,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-41,1977-01-08T16:20:31,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-11625,event:levent-11625,deep-family:A7,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11625,1977-01-09T07:41:00,minute,catalog_start_not_phase_pick,A,B,A7,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11626,event:levent-11626,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11626,1977-01-09T08:15:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11636,event:levent-11636,event:levent-11636,physical_event,natural_impact,PDS-levent,levent-11636,1977-01-10T16:27:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11652,event:levent-11652,event:levent-11652,physical_event,natural_impact,PDS-levent,levent-11652,1977-01-13T12:25:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11663,event:levent-11663,event:levent-11663,physical_event,natural_impact,PDS-levent,levent-11663,1977-01-16T03:07:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11667,event:levent-11667,event:levent-11667,physical_event,natural_impact,PDS-levent,levent-11667,1977-01-18T00:18:00,minute,catalog_start_not_phase_pick,C,A,,S16,S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11676,event:levent-11676,deep-family:A23,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11676,1977-01-22T04:55:00,minute,catalog_start_not_phase_pick,A,B,A23,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11707,event:levent-11707,event:levent-11707,physical_event,natural_impact,PDS-levent,levent-11707,1977-01-27T00:45:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11714,event:levent-11714,event:levent-11714,physical_event,natural_impact,PDS-levent,levent-11714,1977-01-28T22:17:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11728,event:levent-11728,event:levent-11728,physical_event,natural_impact,PDS-levent,levent-11728,1977-02-02T11:57:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11739,event:levent-11739,deep-family:A7,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11739,1977-02-04T21:40:00,minute,catalog_start_not_phase_pick,A,B,A7,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11744,event:levent-11744,event:levent-11744,physical_event,natural_impact,PDS-levent,levent-11744,1977-02-05T17:45:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11769,event:levent-11769,event:levent-11769,physical_event,natural_impact,PDS-levent,levent-11769,1977-02-13T10:20:00,minute,catalog_start_not_phase_pick,C,B,,S14;S15;S16,S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11774,event:levent-11774,deep-family:A23,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11774,1977-02-18T05:48:00,minute,catalog_start_not_phase_pick,A,B,A23,S14,S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-42,event:KO-SMQ-42,event:KO-SMQ-42,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-42,1977-02-19T10:21:24,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-11805,event:levent-11805,deep-family:A8,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11805,1977-02-21T11:55:00,minute,catalog_start_not_phase_pick,A,B,A8,S14;S16,S14.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11809,event:levent-11809,event:levent-11809,physical_event,natural_impact,PDS-levent,levent-11809,1977-02-22T05:08:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11811,event:levent-11811,event:levent-11811,physical_event,natural_impact,PDS-levent,levent-11811,1977-02-23T00:13:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11820,event:levent-11820,event:levent-11820,physical_event,natural_impact,PDS-levent,levent-11820,1977-02-28T11:01:00,minute,catalog_start_not_phase_pick,C,B,,S12;S15;S16,S12.MHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11829,event:levent-11829,deep-family:A13,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11829,1977-03-02T06:33:00,minute,catalog_start_not_phase_pick,A,B,A13,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11840,event:levent-11840,deep-family:A22,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11840,1977-03-03T16:43:00,minute,catalog_start_not_phase_pick,A,B,A22,S14;S15;S16,S14.MH1;S14.MH2;S15.MH1;S15.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11851,event:levent-11851,deep-family:A74,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11851,1977-03-05T06:56:00,minute,catalog_start_not_phase_pick,A,B,A74,S15;S16,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11855,event:levent-11855,deep-family:A257,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11855,1977-03-05T10:16:00,minute,catalog_start_not_phase_pick,A,B,A257,S14;S15;S16,S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11858,event:levent-11858,deep-family:A107,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11858,1977-03-05T11:42:00,minute,catalog_start_not_phase_pick,A,B,A107,S16,S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11859,event:levent-11859,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11859,1977-03-05T12:16:00,minute,catalog_start_not_phase_pick,A,A,A6,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11861,event:levent-11861,deep-family:A18,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11861,1977-03-05T16:18:00,minute,catalog_start_not_phase_pick,A,B,A18,S14;S15,S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11865,event:levent-11865,deep-family:A5,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11865,1977-03-06T00:18:00,minute,catalog_start_not_phase_pick,A,B,A5,S14,S14.MH1;S14.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11869,event:levent-11869,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11869,1977-03-06T10:18:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11881,event:levent-11881,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11881,1977-03-08T02:00:00,minute,catalog_start_not_phase_pick,A,A,A1,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11892,event:levent-11892,event:levent-11892,physical_event,natural_impact,PDS-levent,levent-11892,1977-03-18T14:39:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11899,event:levent-11899,event:levent-11899,physical_event,natural_impact,PDS-levent,levent-11899,1977-03-19T15:05:00,minute,catalog_start_not_phase_pick,C,B,,S15,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11907,event:levent-11907,deep-family:A233,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11907,1977-03-20T08:25:00,minute,catalog_start_not_phase_pick,A,B,A233,S15,S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11908,event:levent-11908,deep-family:A25,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11908,1977-03-20T08:30:00,minute,catalog_start_not_phase_pick,A,B,A25,S14;S16,S14.MH1;S14.MH2;S14.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11915,event:levent-11915,event:levent-11915,physical_event,natural_impact,PDS-levent,levent-11915,1977-03-21T00:07:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11921,event:levent-11921,event:levent-11921,physical_event,natural_impact,PDS-levent,levent-11921,1977-03-23T19:29:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11922,event:levent-11922,event:levent-11922,physical_event,natural_impact,PDS-levent,levent-11922,1977-03-24T04:44:00,minute,catalog_start_not_phase_pick,C,B,,S15,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11926,event:levent-11926,event:levent-11926,physical_event,natural_impact,PDS-levent,levent-11926,1977-03-25T12:56:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
